scarf,A2
pullover,B1
sandal,B1
pants,B1
pyjamas,B2
pen,A1
pencil,A1
question,B2
sentence,B2
postcard,A2
rubber,B2
paragraph,B1
photocopy,B1
phrase,B1
point,C2
prayer,B1
promise,B1
question mark,B1
questionnaire,B1
scream,B1
profile,C1
proposal,B2
quarrel,B2
query,B2
remark,B2
row,B2
semicolon,B2
plea,C2
proverb,C2
quote,C2
saying,C2
post,B2
pressure,C2
propaganda,C2
reply,B1
request,B1
protest,B2
response,B2
rumour,B2
reproach,C2
pray,B2
respond,B2
say,B1
see,C2
put,C2
persuade,B2
predict,B1
pronounce,B1
recommend,B2
remind,B1
repeat,B1
report,B1
praise,C1
propose,B2
reach,B2
reject,B2
represent,C2
reveal,C2
release,C1
plant,C2
sell,C2
read,C2
refuse,B1
register,C2
pirate,B1
prisoner,B1
rule,C2
penalty,B2
police,A2
proceedings,C2
pair,A2
pattern,B2
pile,B1
percentage,B2
pint,B2
pound,B2
roll,B2
scale,B2
pink,A2
purple,A2
red,A2
right,C2
project,B2
pupil,A2
schoolchild,A2
period,B1
primary school,B1
secondary school,B1
pass,C2
seminar,B2
scholar,C1
physics,A2
school,A2
science,B1
philosophy,C1
picnic,A1
plate,A1
sandwich,A1
pan,B1
pea,B1
peanut,B1
pepper,B1
pot,B1
recipe,B1
saucepan,B1
saucer,B1
pancake,B2
portion,C1
prawn,B2
pastry,C1
relish,C2
rice,A1
salt,A1
pasta,A2
pizza,A1
potato,A1
pear,A2
salad,A2
sauce,A2
sausage,A2
peach,B1
pie,B1
pineapple,B1
pudding,B2
refreshments,B1
roast,A2
room,B1
pillow,A2
post office,A2
roof,A2
seat,C2
palace,B1
rug,B1
ruin,C2
passage,C2
resident,C1
property,B2
premises,C1
penny,B1
rate,C1
saving,C1
sector,C1
pocket money,B1
poverty,B2
profit,B2
savings,B2
rent,B1
park,A2
river,A1
peak,B2
planet,B1
region,B1
rose,B1
season,B1
pond,B2
pool,B2
rainbow,B2
range,C2
reserve,C2
root,B2
seed,B2
rain,A1
sand,B1
scenery,B1
oxygen,B2
sea,A1
rainforest,B1
pine,B2
pour,B1
rise,C1
search,C1
process,B2
punch,B2
practice,C2
rescue,B1
routine,C2
rush,C2
pause,B2
rest,B1
participate,B2
queue,B2
scratch,B2
pose,C1
retreat,C2
revolt,C2
repair,C2
return,C1
pick,B1
pin,B1
postpone,B1
prevent,B1
produce,C2
prove,B2
provide,B1
push,C1
quit,B1
raise,B2
save,B1
select,B1
preserve,B2
restore,C1
reward,B2
rub,B2
seize,C2
send,C2
resist,C1
restrain,C1
restrict,C1
sacrifice,C1
pat,C2
refine,C2
retrieve,C2
practise,C1
paint,A2
prepare,A2
pull,A2
plan,B2
press,C2
protect,B1
research,B2
rip,B2
separate,B2
perfume,A2
race,C1
resemble,C1
point of view,B2
peace,B2
pleasure,B1
respect,B2
pity,C2
pride,B2
revenge,B2
self-esteem,C1
restraint,C2
self-control,C2
self-discipline,C2
self-respect,C2
panic,B2
passion,B2
rage,C2
pretend,B2
prefer,A2
risk,C1
satisfy,B2
resent,C2
please,B1
reckon,B2
president,B1
policy,C1
republic,C1
referendum,C2
regime,C2
politics,B1
power,C1
reform,C2
parent,A1
party,B1
roommate,B2
romance,B1
rear,C1
playground,A2
puzzle,C2
quiz,A2
product,B1
score,B1
pitch,B2
referee,B2
rugby,A2
sale,B2
PC,A2
program,A2
password,B1
plug,B1
pump,B1
remote control,B1
pedal,B2
satellite,B2
plane,A1
path,C2
petrol station,A2
platform,C2
railway,A2
roundabout,A2
pavement,B1
resort,B1
ride,B1
route,C2
parachute,B2
rocket,C2
petrol,A2
public transport,B1
rail,C2
reverse,C2
road,A1
port,B1
rush hour,B2
sail,C2
secretary,C1
profession,B2
perk,C1
recruit,C2
paperwork,B2
rank,C1
personnel,C1
retire,B1
rape,B2
robbery,B2
pork,B1
priest,B1
recycling,B1
reorganize,C1
replacement,C1
redevelopment,C1
refund,C1
review,C2
reunion,C2
readjust,C2
recur,C2
regain,B2
recharge,C1
recreate,C1
redevelop,C1
reinforce,C2
restart,C1
recycle,B1
reconsider,C1
relocate,C1
rethink,C1
restructure,C2
principal,B2
reversal,C2
renewal,C2
relevance,C1
perseverance,C2
resemblance,C2
participant,C1
persistence,C2
presence,C2
photographer,A2
ruler,C1
owner,B1
reporter,B1
rider,B1
seller,B1
philosopher,B2
producer,C1
publisher,B2
pensioner,C1
programmer,C1
provider,C1
retailer,C2
plastic,A2
ruling,C2
planning,C1
reasoning,C2
regulation,C1
selection,B2
precaution,C1
projection,C1
proposition,C1
presumption,C2
procession,C2
rejection,C2
resolution,C2
revelation,C2
sanction,C2
relaxation,B1
protection,B2
perfection,C1
preservation,C1
radiation,C1
renovation,C1
realization,C2
recognition,C2
retention,C2
population,B2
reduction,B2
progression,C1
provision,C1
restriction,C2
perception,C2
provocation,C2
recollection,C2
repetition,C2
receptionist,A2
scientist,B1
pharmacist,B2
psychologist,B2
psychiatrist,C2
possibility,B2
popularity,B2
reality,B2
productivity,C1
purity,C1
rarity,C1
reliability,C1
probability,C1
scarcity,C2
recognize,C1
privatize,C1
requirement,B2
recruitment,C1
readiness,C2
richness,C1
professor,B1
sailor,B1
razor,B2
predecessor,C2
prosecutor,C2
ownership,C1
readership,C1
racist,C2
person,A1
problem,A1
restaurant,A1
passport,A2
penfriend,A2
pilot,A2
policeman,A2
police officer,A2
police station,A2
policewoman,A2
price,C1
prize,A2
purse,A2
quarter,C2
queen,A2
reason,B2
salesperson,A2
screen,A2
packet,B1
parcel,B1
pedestrian,B1
pharmacy,B1
phrasal verb,B1
pipe,B1
politician,B1
postman,B1
preposition,B1
prescription,B1
prince,B1
princess,B1
pronoun,B1
purpose,C2
result,B1
robot,B1
salesman,B1
saleswoman,B1
secret,B1
section,B1
package,B2
parade,B2
pension,B2
phase,B2
plot,C2
prefix,B2
proper noun,B2
ray,B2
rebel,B2
representative,B2
resource,B2
salon,B2
scent,B2
schedule,B2
scheme,B2
panel,C2
peasant,C1
peer,C1
perspective,C1
phenomenon,C1
principle,C2
privilege,C1
proportion,C1
pyramid,C1
ratio,C1
rectangle,C1
riot,C2
rival,C2
role model,C1
runway,C1
sack,C1
saint,C1
serial,C1
pact,C2
paradox,C2
parallel,C2
particle,C2
pastime,C2
patch,C2
pioneer,C2
pit,C2
pole,C2
raid,C2
rally,C2
rhyme,C2
ribbon,C2
ritual,C2
roar,C2
round,C2
scenario,C2
pay,C2
permission,B1
progress,C2
pace,B2
pottery,B2
privacy,B2
proof,B2
psychology,B2
quiet,B2
safety,C1
ozone,C1
prestige,C1
protein,C1
retail,C1
revenue,C1
scope,C2
peer pressure,C2
pursuit,C2
recovery,C2
refuge,C2
relief,C2
remorse,C2
scrutiny,C2
phone,A1
Saturday,A1
September,A1
plural,A2
powder,B1
prison,B1
religion,B1
salary,B1
salmon,B1
prejudice,B2
procedure,B2
prospect,C2
rehearsal,B2
rope,B2
scandal,B2
paradise,C1
redundancy,C1
self,C1
portrayal,C2
precedent,C2
rivalry,C2
people,A1
scissors,A2
remains,B2
the second person,B2
qualify,B2
remain,B2
plunge,C1
proceed,C1
persist,C2
prosper,C2
receive,C1
punish,B1
reduce,B1
require,B1
rob,B1
peel,C2
pollute,B2
renew,B2
revise,B2
possess,C1
presume,C1
prolong,C1
pursue,C1
refresh,C1
regulate,C1
renovate,C1
scare,C1
pinpoint,C2
provoke,C2
recollect,C2
reconcile,C2
relieve,C2
retain,C2
remember,A1
recall,B2
resign,B2
rehearse,C1
prosecute,C2
rot,C2
pub,A2
refugee,B2
prostitute,C1
rebellion,C1
pathetic,C2
poorly,C1
scary,B1
pretty,B1
presently,C1
paramount,C2
posh,C2
recycled,B1
reproduce,C2
reasonable,B2
remarkable,B2
pleasurable,C1
portable,C1
reputable,C1
respectable,C2
payable,C1
reliable,B1
physical,C2
psychological,B2
sensational,C2
residential,C2
regional,B2
racial,B2
rational,C1
philosophical,C2
practical,C2
sceptical,C2
sentimental,C2
political,B1
presidential,B2
recreational,C2
self-reliant,C2
redundant,C2
secluded,C2
semi-detached,C1
pleased,A2
relaxed,B2
satisfied,B1
scared,B1
petrified,B2
puzzled,B2
qualified,B2
relieved,B2
respected,B2
self-centred,C1
reserved,C2
self-assured,C2
related,B2
scheduled,B2
retired,B2
persistent,C2
painful,B2
pitiful,C2
peaceful,B2
powerful,B2
respectful,C1
resourceful,C2
reversible,C2
sensible,B1
responsible,B2
romantic,C2
poetic,C2
scenic,C1
scientific,B1
pessimistic,B2
realistic,B2
sarcastic,C2
relaxing,B1
self-catering,C1
representation,C2
selfish,B1
repetitive,C1
sensitive,B2
protective,C1
perceptive,C2
receptive,C2
restless,C2
ruthless,C2
physically,B2
psychologically,B2
really,B1
particularly,B1
partly,B1
personally,B2
possibly,B2
perfectly,B2
precisely,C1
secondly,B2
roughly,C2
scientifically,B2
racially,C1
politely,B1
passionately,B2
patiently,B2
peacefully,B2
positively,B2
proudly,B2
readily,B2
reasonably,B2
sadly,B2
reluctantly,C1
rudely,C1
sensibly,C1
respectfully,C2
precious,B2
prosperous,C1
self-conscious,C1
rosy,C2
scruffy,C2
salty,B2
rainy,B1
sandy,B1
rocky,C2
risky,B2
rusty,B2
pushy,C2
publish,B1
pregnant,B1
poisonous,B2
plump,C2
positive,C2
sane,C2
pure,B2
quite,B1
rather,B2
plead,C2
perfect,C2
pleasant,A2
right-hand,A2
regular,B2
rough,C1
poor,B2
precise,B2
rectangular,B2
satisfactory,B2
scarce,C1
quaint,C2
percent,B1
secondary,B1
raw,B2
rich,B2
rotten,B2
rare,C1
rural,B2
the seaside,B1
seduce,C2
plain,C2
sad,A1
polite,A2
proud,B1
passionate,B2
passive,B2
secure,C2
self-confident,B2
particular,C1
serene,C2
public,B2
revolutionary,B2
right-wing,C2
parliament,B2
presidency,B2
semi-final,B2
senior,B2
part-time,B1
reassuring,C1
reproduction,C2
predictable,B2
preferable,B2
probable,B2
profitable,C1
renewable,C2
questionable,C2
personal,B1
partial,B2
seasonal,B2
postal,C1
paradoxical,C2
phenomenal,C2
provincial,C2
revival,C2
reluctant,C1
predominant,C2
prepared,B2
prejudiced,C1
privileged,C2
prolonged,C1
restricted,C1
refined,C2
renowned,C2
repeated,C2
scattered,C2
resilient,C2
possible,B1
plausible,C2
problematic,C1
pragmatic,C2
remaining,B2
promising,C1
refreshing,C1
rewarding,C1
rating,C1
possessive,C2
productive,B2
progressive,C1
persuasive,C1
primitive,C1
selective,C1
preventive,C2
restrictive,C2
priceless,C1
pointless,C1
reckless,C2
relentless,C2
senseless,C2
regardless,C2
probably,A2
quickly,A2
pleasantly,B1
previously,B1
properly,B1
quietly,B1
rarely,B1
recently,B1
regularly,B1
secretly,B1
permanently,B2
potentially,B2
powerfully,B2
practically,B2
preferably,B2
presumably,B2
primarily,B2
privately,B2
promptly,B2
rapidly,B2
rightly,B2
separately,B2
partially,C1
publicly,C1
purely,C1
radically,C1
randomly,C1
realistically,C2
remarkably,C1
repeatedly,C1
respectively,C1
satisfactorily,C1
seemingly,C1
predominantly,C2
profoundly,C2
relentlessly,C2
scarcely,C2
previous,B1
serious,B2
religious,B2
ridiculous,B2
prestigious,C1
rebellious,C1
petty,C2
quick,A2
ready,A2
safe,C1
same,A1
popular,C2
real,B2
past,B2
permanent,B1
private,B2
proper,B1
recent,B1
rude,B2
second-hand,B1
self-service,B1
packed,B2
pale,B2
peculiar,B2
picturesque,B2
primary,B2
prompt,B2
proposed,B2
rapid,B2
relevant,B2
remote,C2
ripe,B2
royal,B2
preliminary,C1
prior,C1
prominent,C2
random,C1
respective,C1
sacred,C2
premium,C2
prime,C2
profound,C2
rigid,C2
sedentary,C2
self-made,C2
self-sufficient,C2
p.m.,A1
perhaps,A2
safely,B1
seldom,B2
reportedly,C2
pence,A2
prime minister,B2
sequence,C2
province,C2
sentiment,C2
prohibit,B2
revive,C2
television,B1
soap opera,B1
telly,C1
succumb,C2
state,C1
trash,C2
sorrow,C2
sibling,C2
spouse,C2
specification,C1
thesis,C2
strive,C2
summon,C2
surpass,C2
telephone,A2
translate,C2
soul,B2
tip,C2
tolerance,C2
thriller,B1
sufferer,C2
sweater,A2
trainer,B1
speaker,B1
smoker,B2
teenager,A2
stranger,B1
supporter,B2
swimmer,B1
supplier,B2
striker,C2
server,B1
traveller,B1
spelling,A2
spending,C2
smoking,A1
sewing,C1
shopping,A2
training,B1
sightseeing,A2
trekking,B2
station,B1
starvation,C2
suggestion,B1
translation,B1
suspicion,C1
supervision,C1
tension,B2
temptation,B2
transportation,C1
socialism,C2
tourism,B1
therapist,C1
specialist,B2
socialist,C1
tourist,A2
sincerity,C2
stupidity,C2
superiority,C2
summarize,C1
socialize,B2
treatment,B2
statement,C2
sickness,B2
softness,B2
tiredness,B2
shyness,C1
stubbornness,C2
tenderness,C2
toughness,C2
sponsor,B2
solicitor,C1
successor,C2
supervisor,C1
sponsorship,C1
terrorism,B2
terrorist,B2
sheep,A1
snake,A2
shark,B1
tiger,B1
species,B2
swan,B2
tail,B2
trap,B2
trail,C2
territory,C2
show,C1
song,A2
stage,B2
star,C1
tune,C1
soap,B1
statue,B1
trumpet,B1
set,C2
shot,B2
solo,B2
soundtrack,B2
string,B2
tabloid,B2
track,C2
sketch,C2
spotlight,C2
trilogy,C2
techno,C1
subtitles,C1
tooth,A1
stomach,A2
temperature,A2
toe,A2
shoulder,B1
tablet,B1
test,B2
throat,B1
thumb,B1
tongue,B1
skeleton,B2
spot,B2
stroke,C2
symptom,C2
thigh,B2
toenail,B2
side effect,C2
spine,C1
skull,C2
system,C2
transplant,C2
sight,B2
smell,B2
surgery,B2
sweat,B2
touch,C2
stamina,C1
stomach ache,A2
toothache,A2
skin,B2
therapy,B2
strain,C2
treat,C2
transmit,C2
starve,C1
shirt,A1
shoe,A1
skirt,A1
T-shirt,A1
sock,A2
suit,B2
swimming costume,A2
tie,C2
sleeve,B1
sweatshirt,B1
top,C2
tracksuit,B1
stocking,C1
strap,C2
trousers,A1
shorts,A2
sunglasses,A2
tights,A2
take,C2
sign,B2
stamp,C2
story,C2
shout,B1
signature,B1
subject,C2
table,B1
talk,C2
text,B2
tick,C2
title,C2
topic,B1
signal,C2
slash,B2
speech,B2
summary,B2
survey,C1
syllable,B2
symbol,B2
tale,B2
term,B2
theme,B2
threat,C2
slogan,C1
support,C2
slang,C1
stress,C1
tone,C2
tribute,C2
terms,B2
thanks,B2
swear,C2
speak,B2
tell,B2
thank,A2
suggest,B2
settle,C2
specify,B2
threaten,C2
skip,C1
spell,A2
spread,C2
tease,B2
snap,C2
suspect,C2
trial,C1
testify,C2
smuggle,C1
serve,C2
try,C2
size,A2
square,A2
stripe,B1
shade,C2
shortage,B2
ton,B2
triangle,B2
strip,C1
shape,C2
student,A1
timetable,B2
syllabus,C2
study,B2
slice,C2
snack,A2
soft drink,A2
spoon,A2
sweet,B1
strawberry,B1
takeaway,B1
tin,C2
teaspoon,B2
tray,B2
spirit,C1
sip,C2
stone,C2
straw,C2
soup,A1
sugar,A1
toast,C1
spinach,B1
tea,B1
service,C1
soya,C1
tomato,A1
steak,A2
supper,A2
spice,C2
taste,B2
tuna,B1
sweets,A2
shower,B2
toilet,A1
shelf,A2
sink,B2
sitting room,A2
sofa,A2
towel,A2
sheet,B1
step,B2
tap,B2
tower,B1
shed,B2
shelter,B2
stool,B2
storey,B2
terrace,B2
staircase,C1
stable,C2
structure,C2
throne,C2
stairs,A2
sum,B1
subsidy,C1
treasure,C2
tax,C1
squander,C2
tree,A1
storm,A2
thunderstorm,A2
stream,B1
suburb,B2
tide,B2
tornado,B2
trunk,B2
spring,C1
stretch,C1
snow,A2
silver,A2
sky,A2
space,B2
sunshine,B1
thunder,B1
steam,B2
steel,B2
sunlight,B2
tobacco,C1
summer,A1
town,A2
shore,B1
sunrise,B1
sunset,B1
shell,B2
soil,B2
sigh,B2
struggle,C2
sit,B2
stand,C2
slip,C2
succeed,B1
sunbathe,B1
turn,B2
shiver,B2
snore,B2
stare,B2
switch,B2
trip,B2
shudder,C2
sniff,C2
stagger,C2
spend,A2
tidy,A2
spoil,C1
stop,B1
strike,C2
transfer,B2
slap,C2
sort,B2
spray,B2
squash,B2
squeeze,B2
stimulate,B2
store,B2
substitute,B2
supply,B2
sweep,B2
tackle,B2
time,C2
transform,B2
shift,C1
simplify,C1
sow,C1
total,C1
trace,C1
snatch,C2
sprinkle,C2
smoke,B1
start,C2
share,C2
shut,B1
throw,A2
shake,C2
shoot,C1
spill,B1
stick,B1
tear,B1
slam,B2
smash,B2
soak,C1
splash,C2
split,C2
supervise,B2
swing,B2
tighten,B2
slow,C2
spit,C2
stain,C2
tread,C2
tan,B2
sex,B1
strength,C2
style,B2
shampoo,A2
shave,B1
strengthen,B2
thought,C2
snob,C2
trait,C2
surprise,B2
sympathy,C2
trust,B2
shame,C1
spite,C2
tact,C2
triumph,C2
shock,C2
skill,B1
talent,B1
standard,C2
terrify,B2
tolerate,C2
think,B2
suffer,B2
tire,C2
sister,A1
son,A1
sister-in-law,B2
son-in-law,B2
stepfather,B2
stepmother,B2
sport,A1
skateboard,A2
toy,A2
ski,B1
snowboard,B1
stall,B1
tournament,B1
target,C2
trophy,B2
squad,C2
tennis,A1
table tennis,A2
stock,C1
site,B1
telescope,B2
thermometer,B2
software,A2
social networking,B1
spam,C1
technology,B1
street,A1
taxi,A1
train,B2
ship,A2
suitcase,A2
traffic light,A2
tram,A2
single,B2
souvenir,B1
stay,B1
tent,B1
traffic jam,B1
truck,B1
tunnel,B1
steering wheel,B2
stopover,B2
subway,B2
shuttle,C1
tank,C2
tractor,C2
traffic,C2
transport,B2
travel,B1
tour,B1
servant,B2
slave,B2
superior,C2
takeover,C1
technician,C1
trade,C1
trainee,C1
spider,B1
thief,B1
temple,B1
torture,C2
survival,B2
significance,C1
teacher,A1
singer,A2
shopkeeper,B2
taxpayer,C2
thinker,C2
toddler,C2
trader,C2
shortcoming,C1
singing,A2
skateboarding,A2
skating,A2
skiing,A2
snowboarding,A2
surfing,A2
swimming,A2
teaching,B1
suffering,B2
timing,B2
situation,B1
solution,B1
speculation,C1
simplification,C2
tradition,B2
simulation,C1
substitution,C1
transaction,C1
transformation,C1
transition,C2
speciality,C1
simplicity,C1
solidarity,C1
stability,C1
suitability,C1
severity,C2
sustainability,C2
tranquility,C2
similarity,B2
superlative,A2
specialize,B2
sympathize,C2
settlement,C2
spectator,B2
survivor,B2
shooting,B2
shop,B1
supermarket,A1
swimming pool,A1
thing,B2
ticket,A1
shop assistant,A2
side,C2
skate,B1
sports centre,A2
stadium,A2
surname,A2
textbook,A2
text message,A2
theatre,A2
toothbrush,A2
tour guide,A2
session,B1
signpost,B1
sleep,B1
smile,B1
spy,C1
studio,B2
success,B1
tense,B2
tissue,B1
travel agent,B1
trend,B1
trick,B2
tube,B2
slope,B2
society,B2
source,C1
spreadsheet,B2
strategy,B2
suffix,B2
surface,B2
sword,B2
task,B2
terminal,B2
theory,C2
tomb,B2
tool,C1
torch,B2
trolley,B2
setback,C1
slot,C1
spectrum,C2
sphere,C1
spokesman,C1
spokesperson,C1
statistic,C1
status symbol,C1
stereotype,C1
stroll,C1
summit,C2
surge,C1
surgeon,C1
tactic,C1
tendency,C1
thrill,C2
token,C1
trek,C1
shield,C2
siren,C2
spade,C2
spark,C2
specimen,C2
stance,C2
standpoint,C2
strand,C2
supplement,C2
synonym,C2
tenant,C2
thread,C2
threshold,C2
timber,C2
treaty,C2
truth,C2
today,B2
tomorrow,C2
south,A2
tonight,A2
silence,C2
silk,B1
southeast,B1
southwest,B1
stuff,B1
toothpaste,B1
trouble,C2
speed,B2
storage,B2
slavery,C1
smog,C1
solitude,C1
status,C1
teamwork,C1
tuition,C1
slaughter,C2
stardom,C2
suspense,C2
Sunday,A1
Thursday,A1
Tuesday,A1
sound,A2
shadow,B1
technique,B1
turkey,B1
substance,B2
tragedy,B2
texture,C1
splendour,C2
stimulus,C2
surplus,C2
trauma,C2
statistics,B2
surroundings,B2
telecommunications,B2
talks,C2
troops,C2
singular,A2
swim,A2
the third person,B2
toll,C2
shine,C2
surf,B1
sneeze,B2
sob,B2
tremble,B2
thrive,C1
soar,C2
squeak,C2
stumble,C2
submit,C2
teach,B1
solve,B1
surround,C2
stab,B2
suspend,C1
spare,C1
suppose,C1
trigger,C1
sharpen,C2
spur,C2
stir,C2
suppress,C2
sustain,C2
swallow,C2
sing,A1
steal,A2
sew,B1
shrink,B2
steer,B2
survive,B2
shorten,C1
spin,C1
sue,C1
swap,C1
shrug,C2
speculate,C2
suck,C2
soldier,B1
suicide,B2
theft,B2
shattered,C2
starving,B2
thus,B2
sir,B1
sure,A2
tiresome,C2
tertiary,C1
somewhat,C1
thereby,C1
thereafter,C2
substantial,B2
trivial,B2
tropical,B2
torrential,C2
spiritual,B2
technical,B2
stereotypical,C2
superficial,C2
technological,B2
short-sighted,C2
so-called,B2
tired,A1
surprised,A2
shocked,B1
stressed,B1
talented,B1
terrified,B1
sophisticated,B2
thrilled,B2
stunned,C2
stressful,B1
skilful,C1
thoughtful,C2
tactful,C2
toxic,B2
therapeutic,C1
sympathetic,C2
tragic,B2
setting,B2
stunning,B2
thrilling,B2
sparkling,C1
staggering,C1
soothing,C2
thriving,C2
shocking,B1
surprising,B1
tiring,B1
terrifying,B2
transmission,C2
stylish,B1
snobbish,C2
supportive,C1
talkative,C1
spotless,C2
tasteless,C2
speechless,C1
tactless,C2
thoughtless,C2
terribly,B2
totally,B1
seriously,B2
simply,B2
slightly,B2
strongly,B2
surely,B2
tremendously,B2
truly,C1
sufficiently,C1
surprisingly,B1
tragically,C2
technologically,C1
suspicious,B2
simultaneous,C1
spacious,C1
tedious,C1
sexy,B2
shabby,C2
stormy,C1
thirsty,A2
spicy,B1
tasty,B1
sunny,A2
sporty,C1
sexual,C1
trio,C2
sick,C2
sore,B1
swollen,B2
stitch,C2
tight,C2
sorry,B2
short,B2
slight,B2
straight,B2
therefore,B1
thank you,B1
strict,C2
small,A2
soft,B1
special,B1
terrible,A2
thin,A2
sharp,C1
smooth,C2
strong,B2
terrific,C1
thick,B2
tiny,B1
severe,B2
shallow,C2
solid,C2
stiff,C2
sufficient,B2
superb,B2
transparent,B2
tremendous,B2
splendid,C1
state-of-the-art,C1
tranquil,C1
sober,C2
swift,C2
tough,C2
troublesome,C2
through,C1
together,C2
this,C1
sour,B1
still,C2
stale,C1
tender,C2
thirst,B2
stock market,C1
solar,B2
sun,A1
slim,C2
teenage,B1
shy,B1
silly,B1
smart,C1
stupid,B1
stubborn,B2
sincere,C1
trustworthy,C1
shrewd,C2
stern,C2
timid,C2
TRUE,C2
temper,B2
terror,B2
totalitarian,C2
tribe,B2
sports,B1
team,B1
silent,B2
staff,A2
sociable,B1
suitable,B1
sustainable,C1
social,B2
traditional,B1
supernatural,B2
statistical,C1
structural,C2
territorial,C2
theoretical,C2
tribal,C2
tolerant,C1
skilled,B2
soaked,B2
troubled,C1
stranded,C2
structured,C2
successful,B2
shameful,C1
thankful,C1
tasteful,C2
tangible,C2
specific,C1
strategic,C1
symbolic,C2
systematic,C2
traumatic,C2
soaking,B2
striking,B2
surrounding,B2
soaring,C1
time-consuming,C1
transitive,B2
subjective,C1
successive,C2
slowly,A2
softly,B1
specially,B1
suddenly,B1
severely,B2
sharply,B2
shortly,B2
significantly,B2
silently,B2
simultaneously,B2
smoothly,C2
steadily,B2
strangely,B2
strictly,B2
successfully,B2
suitably,B2
suspiciously,B2
temporarily,B2
thoroughly,B2
tightly,B2
traditionally,B2
similarly,C1
sincerely,C1
solely,C1
specifically,C1
subsequently,C1
substantially,C1
supposedly,C1
technically,C2
thankfully,C1
sparsely,C2
spiritually,C2
strategically,C2
subconsciously,C2
superficially,C2
swiftly,C2
systematically,C2
theoretically,C2
thoughtfully,C2
strenuous,C2
superfluous,C2
synonymous,C2
shiny,B1
sleepy,C1
sticky,B1
tricky,B2
slippery,C1
smoky,C2
squeaky,C2
tall,A2
simple,B2
strange,B1
similar,B1
southern,B1
spectacular,B1
steep,C1
temporary,B1
short-term,B2
significant,B2
steady,C1
straightforward,B2
stuck,C1
sudden,B2
thorough,B2
sheer,C2
sole,C1
subsequent,C1
shaken,C2
slender,C2
solitary,C2
subtle,C2
supplementary,C2
turbulent,C2
sometimes,A1
then,B2
there,B2
too,A1
somewhere,A2
soon,A2
somehow,B2
throughout,C1
sideways,C2
sin,C2
turmoil,C2
surrender,C2
utter,C2
undertake,C1
unwind,C2
workaholic,C2
violate,C2
weep,C2
unemployment,B1
unhappiness,B2
unwillingness,C1
undo,B2
unlock,B2
untie,B2
unfold,C2
unload,C2
withdrawal,C2
viewer,B2
voter,C2
winner,A2
worker,A2
well-being,C1
writing,B2
warning,B1
walking,A2
understanding,C2
wedding,B1
windsurfing,B1
turning,B1
vocation,C2
vanity,C2
vitality,C2
willingness,B2
visitor,A2
zoo,A1
web,B1
whale,B1
wing,C2
wasp,B2
wolf,B2
worm,B2
zebra,B2
violin,A2
verse,B2
whistle,B2
work,B2
virus,B2
waist,B2
wound,B2
wrist,B2
X-ray,B2
vein,C1
wreck,C2
wrinkle,C2
welfare,C2
vaccine,C2
water,C2
twist,C2
vaccinate,C2
vomit,C2
watch,B2
umbrella,A2
zip,B2
veil,C1
vest,C1
underwear,B1
velvet,C2
underpants,B1
wardrobe,C1
wear,C2
word,A1
verb,A2
vowel,B1
update,B2
use,C2
yell,B2
vocabulary,C1
welcome,B2
underline,B2
warn,B1
wonder,B1
write,B1
whisper,B2
volunteer,C1
witness,B2
verdict,C2
yard,B1
volume,C2
weight,B2
yellow,A2
width,B2
worst,B2
university,A1
year,A2
workshop,C1
vegetable,A1
vegetarian,B1
vinegar,B2
yogurt,A2
wall,A1
window,B1
washing machine,A2
venue,B2
warehouse,C2
wallet,A2
will,C2
wealth,B2
turnover,C2
withdraw,C2
village,A1
view,C2
wood,A2
valley,B1
waterfall,B1
wave,C2
weather forecast,B1
volcano,B2
vine,C1
weed,C2
wilderness,C2
weather,A1
warmth,B2
wind,A1
winter,A1
woodland,C2
world,B1
walk,C1
washing-up,A2
violence,C2
wait,C1
wash,A2
wander,B2
yawn,B2
wink,C2
waste,B2
wrap,B2
upgrade,B2
wipe,B2
visit,B1
wake,B1
warm,B2
widen,B2
woman,A1
worry,B2
wish,C2
type,C1
wisdom,B2
wit,C1
willpower,C2
want,A1
wife,A1
uncle,A2
twin,B1
widow,B2
unit,C1
video game,A2
win,C1
volleyball,A2
yoga,B1
victory,B2
website,A1
web page,A2
webcam,B1
wire,B2
virtual reality,B2
video,A2
tyre,A2
way,C2
van,B1
vehicle,B1
windscreen,B1
voyage,B2
yacht,B2
vacancy,C1
union,B2
workplace,C1
venture,C2
wine,A1
whisky,B2
uncountable noun,B1
uncertainty,C1
unrest,C2
uncover,C1
undress,B1
unpack,B1
variable,C1
waiter,A1
user,B1
writer,B1
walker,C1
villager,C2
undertaking,C2
upbringing,B2
vision,C1
variation,C2
vegetation,C1
vandalism,C2
unity,C1
validity,C2
weakness,B2
usefulness,C1
tutor,B2
warrior,C1
waitress,A1
week,A1
weekend,A1
uniform,A2
weekday,A2
wheel,A2
vase,B1
vet,B1
video clip,B1
visa,B1
voice,C2
vote,B2
wheelchair,B1
workout,B1
zone,B1
version,C1
victim,B2
vitamin,B2
ward,B2
viewpoint,C1
witch,C1
youngster,C1
urge,C2
veteran,C2
vice,C2
virgin,C2
virtue,C2
vow,C2
whim,C2
west,A2
wool,A2
value,C2
variety,B1
wildlife,B1
wheat,B2
usage,C1
worse,C1
upkeep,C2
worship,C2
wreckage,C2
xenophobia,C2
TV,A1
Wednesday,A1
white,C2
wage,B1
vanish,B2
vary,B2
upload,B1
weigh,B2
underestimate,C1
